  1.10000E-01  6.74919E+00  3.43774E+02  5.72957E+01  6.83737E+00  4.61467E+01  1.51741E+01  8.00000E+00  0.00000E+00 -2.01052E+01  3.93121E+00  4.49431E+01 -2.25833E+01 -4.59876E+01 -1.00879E+00 -1.30410E+00  2.14628E-01  9.75060E+00 -8.81555E-04  5.10504E-05 -1.07950E+00  9.07305E-04  3.53881E-04 -3.08600E+01  1.26461E-05  2.66053E-04 -3.00000E+01  0.00000E+00  2.17336E+00  2.81944E+00
  1.20000E-01  6.01132E+00  3.43774E+02  5.72957E+01  5.84805E+00  3.51545E+01  1.42837E+01  8.00000E+00  0.00000E+00  4.74572E-01  1.98227E+00  4.24835E+01 -2.12302E+01 -5.61211E+00 -1.43089E+00 -1.09010E+00  2.68035E-01  9.76998E+00  4.09373E-04  5.59458E-05 -1.07950E+00 -4.29717E-04  2.95769E-04 -3.08600E+01 -8.97527E-04  1.96282E-04 -3.00000E+01  0.00000E+00  1.58929E+00  2.62114E+00
  1.30000E-01  6.04787E+00  3.43775E+02  5.72958E+01  5.09901E+00  3.08382E+01  1.33693E+01  8.00000E+00  0.00000E+00  7.85184E+00  6.81474E+00  4.44797E+01 -2.56255E+01  4.70847E+01 -1.04749E+00 -8.73883E-01  3.20945E-01  9.78971E+00  2.84657E-04  3.05236E-05 -1.07950E+00 -2.10077E-03  3.55385E-04 -3.08600E+01 -5.07251E-04  2.47058E-04 -3.00000E+01  0.00000E+00  1.64550E+00  2.63152E+00
  1.40000E-01  5.95373E+00  3.43775E+02  5.72959E+01  4.69169E+00  2.79330E+01  1.22704E+01  8.00000E+00  0.00000E+00  2.15242E+01  4.65202E+00  3.44169E+01 -3.31797E+01  9.39375E+01 -3.15265E+00 -6.27977E-01  3.93468E-01  9.80482E+00 -8.50137E-04  7.16096E-05 -1.07950E+00 -5.22666E-04  5.41211E-04 -3.08600E+01 -1.08981E-03  4.37285E-04 -3.00000E+01  0.00000E+00  1.34507E+00  2.90721E+00
  1.50000E-01  6.36680E+00  3.43775E+02  5.72958E+01  4.61432E+00  2.93785E+01  1.13196E+01  8.00000E+00  0.00000E+00  3.19115E+01  5.84629E+00  5.16740E+01 -2.64630E+01  1.25623E+02 -2.72826E+00 -4.49830E-01  4.19218E-01  9.82143E+00  9.68167E-04  3.54505E-05 -1.07950E+00 -2.55227E-03  8.37496E-04 -3.08600E+01 -6.23550E-04  6.90130E-04 -3.00000E+01  0.00000E+00  1.53263E+00  2.50658E+00
  1.60000E-01  5.86157E+00  3.43773E+02  5.72956E+01  4.13261E+00  2.42236E+01  9.96542E+00  8.00000E+00  0.00000E+00  3.52980E+01  9.58841E+00  2.02891E+01 -4.04351E+01  1.68292E+02 -3.85721E+00 -2.68546E-01  4.74887E-01  9.82780E+00 -5.83002E-04  4.09319E-05 -1.07950E+00 -1.53861E-03  1.11898E-03 -3.08600E+01 -4.06845E-04  9.85786E-04 -3.00000E+01  0.00000E+00  2.03475E+00  2.75605E+00
  1.70000E-01  5.82209E+00  3.43775E+02  5.72957E+01  3.42689E+00  1.99517E+01  7.61712E+00  8.00000E+00  0.00000E+00  4.36609E+01  4.41831E+00  3.69472E+01 -3.42959E+01  1.87354E+02 -5.19005E+00 -1.36946E-01  5.09511E-01  9.83411E+00 -4.97060E-05  6.73676E-05 -1.07950E+00 -1.46284E-03  1.34298E-03 -3.08600E+01 -5.06873E-04  1.18175E-03 -3.00000E+01  0.00000E+00  2.34997E+00  2.73528E+00
  1.80000E-01  6.72973E+00  3.43776E+02  5.72959E+01  4.68148E+00  3.15051E+01  8.14277E+00  8.00000E+00  0.00000E+00  4.04347E+01  1.06957E+01  2.53136E+01 -3.69401E+01  1.93773E+02 -4.40933E+00 -7.72244E-02  5.22820E-01  9.83700E+00  6.65869E-04  2.20507E-05 -1.07951E+00 -2.63580E-03  1.42776E-03 -3.08600E+01 -2.73301E-04  1.23891E-03 -3.00000E+01  0.00000E+00  3.43337E+00  2.45776E+00
  1.90000E-01  4.96894E+00  3.43775E+02  5.72958E+01  6.02732E+00  2.99494E+01  8.07813E+00  8.00000E+00  0.00000E+00  4.27140E+01  6.71641E+00  7.60057E+00 -4.55172E+01  2.07267E+02 -5.89744E+00 -5.49282E-02  5.65199E-01  9.83154E+00 -9.07387E-04  7.53871E-05 -1.07950E+00 -1.59619E-03  1.32526E-03 -3.08600E+01 -7.71658E-04  1.18622E-03 -3.00000E+01  0.00000E+00  4.80123E+00  2.80270E+00
  2.00000E-01  6.87699E+00  3.43774E+02  5.72957E+01  7.33479E+00  5.04413E+01  7.87515E+00  8.00000E+00  0.00000E+00  3.68891E+01  7.34984E+00  3.19152E+01 -3.29367E+01  1.78250E+02 -4.97811E+00 -1.08330E-01  5.60343E-01  9.83023E+00  7.29813E-04  3.44836E-05 -1.07950E+00 -2.76451E-03  1.14086E-03 -3.08600E+01 -9.66531E-04  9.70908E-04 -3.00000E+01  0.00000E+00  6.29281E+00  2.58351E+00
  2.10000E-01  5.54848E+00  3.43774E+02  5.72957E+01  8.52341E+00  4.72920E+01  7.70217E+00  8.00000E+00  0.00000E+00  3.17342E+01  9.78135E+00 -6.65665E+00 -4.68049E+01  1.63283E+02 -4.51226E+00 -2.38917E-01  5.68338E-01  9.81913E+00 -2.53736E-04  4.38614E-05 -1.07950E+00 -2.68351E-03  8.87406E-04 -3.08600E+01 -1.26978E-03  7.44640E-04 -3.00000E+01  0.00000E+00  8.88298E+00  2.68249E+00
  2.20000E-01  5.59990E+00  3.43775E+02  5.72958E+01  9.89216E+00  5.53951E+01  7.57405E+00  8.00000E+00  0.00000E+00  2.74303E+01  4.03794E+00  2.33211E+01 -3.58997E+01  1.26524E+02 -4.06748E+00 -3.92768E-01  5.64646E-01  9.80699E+00 -3.33641E-04  8.25560E-05 -1.07950E+00 -2.00348E-03  6.70993E-04 -3.08600E+01 -1.47871E-03  5.56931E-04 -3.00000E+01  0.00000E+00  1.15915E+01  3.08219E+00
  2.30000E-01  6.81735E+00  3.43775E+02  5.72958E+01  1.12157E+01  7.64617E+01  7.67698E+00  8.00000E+00  0.00000E+00  1.50405E+01  9.05414E+00 -1.26838E+00 -3.75523E+01  7.85015E+01 -2.39488E+00 -6.25439E-01  5.21502E-01  9.79055E+00  6.57359E-04  1.40992E-05 -1.07950E+00 -2.40826E-03  5.80301E-04 -3.08600E+01 -1.15094E-03  4.27554E-04 -3.00000E+01  0.00000E+00  1.41252E+01  3.02085E+00
  2.40000E-01  4.79846E+00  3.43775E+02  5.72958E+01  1.26219E+01  6.05658E+01  7.91122E+00  8.00000E+00  0.00000E+00  1.19147E+01  3.88342E+00  4.41323E+00 -3.94894E+01  3.79450E+01 -2.09835E+00 -8.54464E-01  4.96377E-01  9.76895E+00 -7.24245E-04  9.07480E-05 -1.07950E+00 -6.89660E-04  5.66220E-04 -3.08600E+01 -8.97861E-04  4.65589E-04 -3.00000E+01  0.00000E+00  1.72574E+01  3.38258E+00
  2.50000E-01  6.73196E+00  3.43774E+02  5.72957E+01  1.33872E+01  9.01220E+01  8.36139E+00  8.00000E+00  0.00000E+00 -3.26406E+00  4.88261E+00  1.44591E+01 -2.70119E+01 -1.20717E+01 -6.00320E-01 -1.09225E+00  4.26467E-01  9.74861E+00  4.26457E-04  3.86057E-05 -1.07950E+00 -1.67874E-04  6.81798E-04 -3.08600E+01 -8.38822E-05  5.43429E-04 -3.00000E+01  0.00000E+00  1.80873E+01  3.47599E+00
  2.60000E-01  5.67718E+00  3.43775E+02  5.72958E+01  1.39927E+01  7.94391E+01  9.16569E+00  8.00000E+00  0.00000E+00 -8.34977E+00  5.63920E+00 -1.22974E+01 -3.43328E+01 -6.43802E+01 -8.25121E-01 -1.32932E+00  3.57740E-01  9.72403E+00 -9.95029E-06  4.42189E-05 -1.07950E+00  1.02119E-03  8.16550E-04 -3.08600E+01  4.72780E-04  6.67188E-04 -3.00000E+01  0.00000E+00  1.87053E+01  3.28741E+00
  2.70000E-01  5.52065E+00  3.43775E+02  5.72958E+01  1.46749E+01  8.10151E+01  1.01844E+01  8.00000E+00  0.00000E+00 -1.96020E+01  1.17737E+00  2.43547E+01 -2.06551E+01 -9.06055E+01 -1.81973E-02 -1.51511E+00  2.83934E-01  9.70633E+00 -3.46498E-04  9.07848E-05 -1.07950E+00  2.17728E-03  8.93094E-04 -3.08600E+01  1.13125E-03  7.80960E-04 -3.00000E+01  0.00000E+00  1.79845E+01  3.29551E+00
  2.80000E-01  6.73495E+00  3.43775E+02  5.72958E+01  1.57696E+01  1.06208E+02  1.14446E+01  8.00000E+00  0.00000E+00 -2.77317E+01  5.97145E+00 -1.02262E+01 -2.09757E+01 -1.40182E+02 -3.79484E-01 -1.67836E+00  1.89923E-01  9.68865E+00  5.38435E-04  6.26181E-06 -1.07950E+00  2.47755E-03  9.20110E-04 -3.08600E+01  1.47192E-03  7.51778E-04 -3.00000E+01  0.00000E+00  1.63012E+01  2.93874E+00
  2.90000E-01  5.17987E+00  3.43775E+02  5.72958E+01  1.77809E+01  9.21029E+01  1.29422E+01  8.00000E+00  0.00000E+00 -3.26294E+01  4.25778E-01  2.07379E+01 -1.61063E+01 -1.49185E+02 -6.64162E-01 -1.79507E+00  1.16344E-01  9.67741E+00 -4.39992E-04  9.20587E-05 -1.07950E+00  2.92756E-03  7.91904E-04 -3.08600E+01  1.44416E-03  6.80434E-04 -3.00000E+01  0.00000E+00  1.46283E+01  2.59023E+00
  3.00000E-01  6.43273E+00  3.43775E+02  5.72958E+01  1.97599E+01  1.27110E+02  1.45107E+01  8.00000E+00  0.00000E+00 -3.85482E+01  3.41001E+00  1.34769E+01 -7.59591E+00 -1.65641E+02 -1.57385E-01 -1.84471E+00  3.57998E-02  9.67432E+00  2.25947E-04  3.27217E-05 -1.07950E+00  2.73678E-03  6.05410E-04 -3.08600E+01  1.36780E-03  4.92977E-04 -3.00000E+01  0.00000E+00  1.25229E+01  2.37383E+00
  3.10000E-01  6.07535E+00  3.43775E+02  5.72958E+01  2.09578E+01  1.27326E+02  1.62278E+01  8.00000E+00  0.00000E+00 -3.86497E+01  1.50384E+00  1.14015E+01 -9.45943E+00 -1.72504E+02 -1.11029E+00 -1.87150E+00 -2.85993E-02  9.67219E+00  6.38068E-05  3.68565E-05 -1.07950E+00  2.25925E-03  3.88472E-04 -3.08600E+01  8.44561E-04  2.64731E-04 -3.00000E+01  0.00000E+00  1.05206E+01  2.07734E+00
  3.20000E-01  5.56545E+00  3.43775E+02  5.72958E+01  2.13188E+01  1.18649E+02  1.79583E+01  8.00000E+00  0.00000E+00 -3.67421E+01 -4.30646E-01  3.94381E+01  6.70694E-02 -1.47487E+02  3.34809E-02 -1.82229E+00 -7.25688E-02  9.68167E+00 -2.56412E-04  8.20307E-05 -1.07950E+00  1.89917E-03  1.56361E-04 -3.08600E+01  5.78947E-04  1.06298E-04 -3.00000E+01  0.00000E+00  8.66070E+00  1.97940E+00
  3.30000E-01  6.66669E+00  3.43775E+02  5.72958E+01  2.07914E+01  1.38610E+02  1.93567E+01  8.00000E+00  0.00000E+00 -3.35739E+01  2.01303E+00  1.22992E+01 -1.81526E+00 -1.45439E+02 -4.61250E-01 -1.74246E+00 -1.03277E-01  9.69191E+00  3.02439E-04 -9.61172E-07 -1.07950E+00  1.34254E-03  3.97978E-05 -3.08600E+01  2.86582E-04 -5.96230E-05 -3.00000E+01  0.00000E+00  6.94835E+00  1.99788E+00
  3.40000E-01  5.61567E+00  3.43775E+02  5.72958E+01  1.89728E+01  1.06545E+02  2.01953E+01  8.00000E+00  0.00000E+00 -2.52010E+01 -2.85461E+00  5.08873E+01  1.65851E+00 -1.01049E+02  1.28287E-01 -1.62008E+00 -1.00154E-01  9.70954E+00 -2.39230E-04  8.03613E-05 -1.07950E+00  1.05697E-03 -3.98696E-05 -3.08600E+01  1.04170E-04 -9.51299E-05 -3.00000E+01  0.00000E+00  5.24506E+00  1.98495E+00
  3.50000E-01  6.15049E+00  3.43775E+02  5.72958E+01  1.58232E+01  9.73205E+01  1.99391E+01  8.00000E+00  0.00000E+00 -1.75782E+01  1.03013E+00  2.53237E+01  2.52718E+00 -7.54266E+01  3.58209E-01 -1.44906E+00 -7.74643E-02  9.73003E+00  8.84826E-05  2.44627E-05 -1.07950E+00  7.92965E-04 -3.54272E-05 -3.08600E+01  3.15162E-04 -8.32870E-05 -3.00000E+01  0.00000E+00  3.73202E+00  2.04880E+00
  3.60000E-01  6.41458E+00  3.43775E+02  5.72958E+01  1.21804E+01  7.81324E+01  1.84904E+01  8.00000E+00  0.00000E+00 -8.87297E+00 -2.11105E+00  4.54950E+01 -1.57605E+00 -3.30134E+01  3.26310E-02 -1.26821E+00 -2.63117E-02  9.75240E+00  4.65155E-05  2.98564E-05 -1.07950E+00  6.80516E-04  3.25983E-05 -3.08600E+01  2.55853E-04 -6.01505E-05 -3.00000E+01  0.00000E+00  2.37697E+00  2.15009E+00
  3.70000E-01  5.48887E+00  3.43775E+02  5.72958E+01  8.90802E+00  4.88950E+01  1.63406E+01  8.00000E+00  0.00000E+00  3.06013E+00 -4.53829E-01  4.30276E+01  3.78738E-01  1.08589E+01  2.81055E-01 -1.05644E+00  3.91909E-02  9.77470E+00 -1.21442E-04  6.74806E-05 -1.07950E+00  3.06268E-04  6.91211E-05 -3.08600E+01  4.78299E-04  3.88401E-05 -3.00000E+01  0.00000E+00  1.18117E+00  2.19993E+00
  3.80000E-01  6.67759E+00  3.43775E+02  5.72958E+01  6.29884E+00  4.20610E+01  1.38557E+01  8.00000E+00  0.00000E+00  9.12450E+00  1.17106E+00  2.95688E+01 -8.83779E+00  4.96153E+01 -6.34005E-01 -8.44394E-01  1.15990E-01  9.79459E+00  1.44635E-04 -2.35057E-06 -1.07950E+00  7.93546E-05  1.56679E-04 -3.08600E+01  3.42247E-04  6.76371E-05 -3.00000E+01  0.00000E+00  3.47014E-01  2.27003E+00
  3.90000E-01  5.71986E+00  3.43775E+02  5.72958E+01  4.60532E+00  2.63418E+01  1.16954E+01  8.00000E+00  0.00000E+00  1.99572E+01 -6.15857E-01  5.63125E+01 -8.57934E+00  8.76479E+01 -9.50922E-01 -6.51072E-01  1.95330E-01  9.81170E+00 -9.85913E-05  6.98024E-05 -1.07950E+00 -6.51520E-04  2.13434E-04 -3.08600E+01  4.74203E-05  1.39478E-04 -3.00000E+01  0.00000E+00 -1.73667E-01  2.33344E+00
  4.00000E-01  6.02455E+00  3.43775E+02  5.72958E+01  3.48226E+00  2.09791E+01  9.78117E+00  8.00000E+00  0.00000E+00  2.60931E+01  4.73828E+00  1.62862E+01 -1.87085E+01  1.25976E+02 -2.02648E+00 -4.66287E-01  2.70148E-01  9.82230E+00  4.47201E-05  1.92009E-05 -1.07950E+00 -1.29167E-03  2.92609E-04 -3.08600E+01 -2.81391E-04  2.31885E-04 -3.00000E+01  0.00000E+00 -4.65154E-01  2.36626E+00
  4.10000E-01  6.46649E+00  3.43775E+02  5.72958E+01  3.04631E+00  1.96989E+01  8.49813E+00  8.00000E+00  0.00000E+00  2.90634E+01  2.03682E+00  5.16477E+01 -2.22213E+01  1.42598E+02 -2.74821E+00 -3.38320E-01  3.43464E-01  9.83066E+00 -1.35784E-05  3.62403E-05 -1.07950E+00 -1.99271E-03  4.53535E-04 -3.08600E+01 -9.24396E-04  3.25294E-04 -3.00000E+01  0.00000E+00 -2.77171E-01  2.41934E+00
  4.20000E-01  5.36691E+00  3.43775E+02  5.72958E+01  2.98745E+00  1.60334E+01  7.58897E+00  8.00000E+00  0.00000E+00  3.73043E+01  7.02352E+00  1.78165E+01 -2.85150E+01  1.68070E+02 -3.54160E+00 -2.43738E-01  4.03418E-01  9.83208E+00 -3.79920E-05  5.84605E-05 -1.07950E+00 -2.72147E-03  6.32225E-04 -3.08600E+01 -1.25851E-03  5.49973E-04 -3.00000E+01  0.00000E+00  6.22274E-02  2.49182E+00
  4.30000E-01  6.67290E+00  3.43775E+02  5.72958E+01  3.33933E+00  2.22831E+01  7.07287E+00  8.00000E+00  0.00000E+00  3.17996E+01  6.93058E+00  2.62004E+01 -3.68543E+01  1.68307E+02 -4.21931E+00 -2.09579E-01  4.60226E-01  9.83125E+00  6.92862E-06  1.59161E-05 -1.07950E+00 -2.90050E-03  9.22749E-04 -3.08600E+01 -1.58029E-03  7.74335E-04 -3.00000E+01  0.00000E+00  8.70752E-01  2.56035E+00
  4.40000E-01  5.51680E+00  3.43775E+02  5.72958E+01  4.01673E+00  2.21595E+01  6.89268E+00  8.00000E+00  0.00000E+00  3.76296E+01  7.81421E+00  3.10062E+01 -3.66474E+01  1.63563E+02 -4.20569E+00 -2.32448E-01  5.03225E-01  9.82661E+00 -5.10165E-05  7.15916E-05 -1.07951E+00 -2.97913E-03  1.22325E-03 -3.08600E+01 -1.60960E-03  1.05917E-03 -3.00000E+01  0.00000E+00  2.02078E+00  2.68278E+00
  4.50000E-01  6.06561E+00  3.43775E+02  5.72958E+01  4.94520E+00  2.99956E+01  6.80089E+00  8.00000E+00  0.00000E+00  3.00529E+01  1.09638E+01 -1.65192E+00 -4.72914E+01  1.53097E+02 -4.53228E+00 -2.99990E-01  5.35905E-01  9.81837E+00  1.82001E-05  2.97801E-05 -1.07950E+00 -2.59027E-03  1.48885E-03 -3.08600E+01 -1.26927E-03  1.33641E-03 -3.00000E+01  0.00000E+00  3.53880E+00  2.83289E+00
  4.60000E-01  6.21371E+00  3.43775E+02  5.72958E+01  6.24978E+00  3.88343E+01  7.00063E+00  8.00000E+00  0.00000E+00  2.64592E+01  7.72974E+00  3.70675E+01 -4.31248E+01  1.20741E+02 -3.75309E+00 -4.23444E-01  5.58933E-01  9.80811E+00 -4.68955E-05  5.82295E-05 -1.07951E+00 -1.80913E-03  1.70115E-03 -3.08600E+01 -9.38385E-04  1.47761E-03 -3.00000E+01  0.00000E+00  5.57860E+00  2.98574E+00
  4.70000E-01  5.36354E+00  3.43775E+02  5.72958E+01  7.81855E+00  4.19351E+01  7.25791E+00  8.00000E+00  0.00000E+00  2.25295E+01  1.14887E+01 -9.87507E+00 -4.96417E+01  9.56501E+01 -3.43504E+00 -5.75612E-01  5.63399E-01  9.79397E+00  4.03772E-05  5.56917E-05 -1.07950E+00 -1.20115E-03  1.72142E-03 -3.08600E+01 -2.97964E-04  1.55055E-03 -3.00000E+01  0.00000E+00  7.85079E+00  3.20480E+00
  4.80000E-01  6.59170E+00  3.43775E+02  5.72958E+01  9.79279E+00  6.45512E+01  7.77710E+00  8.00000E+00  0.00000E+00  8.81741E+00  7.76266E+00  2.20439E+01 -4.67030E+01  5.34370E+01 -2.72838E+00 -7.55805E-01  5.59675E-01  9.77856E+00 -1.74133E-05  3.96039E-05 -1.07951E+00 -1.85422E-04  1.61915E-03 -3.08600E+01  9.23585E-05  1.42394E-03 -3.00000E+01  0.00000E+00  1.02039E+01  3.36897E+00
  4.90000E-01  5.33857E+00  3.43775E+02  5.72958E+01  1.19545E+01  6.38198E+01  8.49627E+00  8.00000E+00  0.00000E+00  7.40787E+00  8.72904E+00  6.42503E+00 -4.42391E+01  1.47170E+01 -1.66773E+00 -9.52407E-01  5.36296E-01  9.76038E+00  1.66078E-05  6.96676E-05 -1.07951E+00  2.95994E-04  1.37355E-03 -3.08600E+01  4.46955E-04  1.18902E-03 -3.00000E+01  0.00000E+00  1.24572E+01  3.52234E+00
  5.00000E-01  6.23287E+00  3.43775E+02  5.72958E+01  1.41313E+01  8.80788E+01  9.34835E+00  8.00000E+00  0.00000E+00 -8.29081E+00  7.81691E+00 -3.10701E+00 -4.44347E+01 -2.53699E+01 -1.66817E+00 -1.14020E+00  5.00678E-01  9.74313E+00  4.36698E-05  3.03055E-05 -1.07950E+00  8.49333E-04  1.04399E-03 -3.08600E+01  6.08448E-04  9.18109E-04 -3.00000E+01  0.00000E+00  1.38812E+01  3.62639E+00
  5.10000E-01  5.96457E+00  3.43775E+02  5.72958E+01  1.62530E+01  9.69422E+01  1.04282E+01  8.00000E+00  0.00000E+00 -1.25771E+01  4.83951E+00  2.78217E+01 -3.50468E+01 -6.29538E+01 -4.30522E-01 -1.32984E+00  4.50854E-01  9.72500E+00 -4.03141E-05  6.77606E-05 -1.07951E+00  1.14135E-03  7.68636E-04 -3.08600E+01  5.27025E-04  6.09845E-04 -3.00000E+01  0.00000E+00  1.47758E+01  3.58529E+00
  5.20000E-01  5.58440E+00  3.43775E+02  5.72958E+01  1.79357E+01  1.00160E+02  1.15857E+01  8.00000E+00  0.00000E+00 -2.05688E+01  6.78115E+00 -1.32671E+01 -3.48993E+01 -9.78883E+01 -7.36830E-01 -1.48510E+00  3.84450E-01  9.71001E+00  7.34690E-05  3.41051E-05 -1.07950E+00  1.20433E-03  5.35184E-04 -3.08600E+01  5.18082E-04  4.38032E-04 -3.00000E+01  0.00000E+00  1.47796E+01  3.53116E+00
  5.30000E-01  6.51915E+00  3.43775E+02  5.72958E+01  1.89870E+01  1.23779E+02  1.28575E+01  8.00000E+00  0.00000E+00 -3.01605E+01  2.10499E+00  3.25645E+01 -2.55600E+01 -1.18387E+02 -2.17414E-01 -1.62014E+00  3.11298E-01  9.69743E+00 -4.60726E-05  5.05185E-05 -1.07950E+00  1.45394E-03  4.45080E-04 -3.08600E+01  3.69173E-04  3.37963E-04 -3.00000E+01  0.00000E+00  1.35931E+01  3.35327E+00
  5.40000E-01  5.38449E+00  3.43775E+02  5.72958E+01  1.86337E+01  1.00333E+02  1.36004E+01  8.00000E+00  0.00000E+00 -2.76684E+01  4.20698E+00  2.42492E+00 -2.08064E+01 -1.43019E+02 -1.20392E-01 -1.71256E+00  2.26820E-01  9.68818E+00  2.76693E-05  5.29245E-05 -1.07950E+00  1.49105E-03  4.54518E-04 -3.08600E+01  4.21611E-04  3.37489E-04 -3.00000E+01  0.00000E+00  7.65230E+00  3.06494E+00
  5.50000E-01  6.44703E+00  3.43775E+02  5.72958E+01  1.91801E+01  1.23655E+02  1.46296E+01  8.00000E+00  0.00000E+00 -3.77628E+01  1.34764E+00  2.07716E+01 -1.60085E+01 -1.43243E+02 -7.34414E-01 -1.76164E+00  1.42965E-01  9.68544E+00  2.19457E-05  2.51121E-05 -1.07950E+00  1.71645E-03  4.94213E-04 -3.08600E+01  5.57769E-04  4.14681E-04 -3.00000E+01  0.00000E+00  9.45100E+00  2.77045E+00
  5.60000E-01  5.81564E+00  3.43775E+02  5.72958E+01  2.13638E+01  1.24244E+02  1.67190E+01  8.00000E+00  0.00000E+00 -3.02067E+01  9.51977E-01  3.13161E+01 -7.05599E+00 -1.47552E+02  2.91886E-02 -1.76966E+00  6.09133E-02  9.68562E+00 -4.17754E-05  7.20241E-05 -1.07950E+00  1.95690E-03  5.55634E-04 -3.08600E+01  6.92055E-04  4.31109E-04 -3.00000E+01  0.00000E+00  1.08019E+01  2.51192E+00
